,Unnamed: 0,agency_name,broker_id,score,property_fee,house_count,building_count,floor,price,rent_type,pay_type,direction,room_type,is_broker,floor_total,complete_time,hall_num,room_num,area,toilet_num, 公交, 医院, 地铁, 学校, 旅游景点, 美食, 购物, 酒店, 银行,distance1000,distance1500,distance2000,distance500,crawl_time,decoration,district,zone,facilities
62,481,爱心龙辉,fang_2236796,56.1,,48.0,1.0,中,1600.0,合租,押零付一,南,次,1.0,12.0,,1.0,3.0,20.0,1.0,20.0,20.0,11.0,20.0,20.0,20.0,20.0,20.0,20.0,87.0,87.0,101.0,67.0,2018/4/10 17:00,精,海淀,四季青,热水器|暖气|可做饭|阳台|独立卫生间
63,482,爱心龙辉,fang_2112214,50.69,,919.0,7.0,高,1300.0,合租,押一付半年,南,次,1.0,27.0,2006.0,1.0,4.0,13.0,1.0,20.0,20.0,6.0,20.0,20.0,20.0,20.0,20.0,20.0,184.0,87.0,44.0,22.0,2018/4/10 22:00,中,海淀,清河,电视|空调|热水器|洗衣机|冰箱|床|暖气|宽带网
64,485,爱心龙辉,fang_2011854,34.05,,216.0,3.0,中,2500.0,合租,押零付一,南,次,1.0,6.0,1980.0,1.0,3.0,28.0,1.0,20.0,20.0,5.0,20.0,20.0,20.0,20.0,20.0,20.0,110.0,82.0,95.0,56.0,2018/4/11 13:00,精,海淀,人民大学,电视|空调|热水器|洗衣机|冰箱|床|沙发|衣柜|暖气|宽带网|可做饭|阳台|独立卫生间
65,486,安邦兴业,fang_554681,57.23,,150.0,3.0,高,1700.0,合租,押零付半年,南,次,1.0,6.0,1992.0,1.0,3.0,20.0,1.0,20.0,20.0,7.0,20.0,19.0,20.0,20.0,20.0,20.0,97.0,79.0,72.0,54.0,2018/4/11 18:00,中,海淀,四季青,电视|空调|热水器|洗衣机|冰箱|床|沙发|衣柜|暖气|宽带网|可做饭|阳台|独立卫生间
66,69,安和美家,fang_2233722,20.42,1.6,572.0,4.0,低,3999.0,合租,押三付四,南北,次,1.0,12.0,1999.0,1.0,1.0,18.0,1.0,20.0,20.0,3.0,20.0,14.0,20.0,20.0,20.0,20.0,195.0,108.0,24.0,99.0,2018/1/14 21:00,豪,海淀,西北旺,电视|空调|热水器|洗衣机|微波炉|冰箱|床|沙发|衣柜|暖气|宽带网|可做饭
67,161,安和美家,fang_2117305,39.9,0.8至1.5,496.0,5.0,中,1700.0,合租,押一付二,南北,次,1.0,18.0,1991.0,1.0,3.0,18.0,1.0,20.0,5.0,1.0,20.0,10.0,20.0,20.0,20.0,10.0,78.0,42.0,89.0,23.0,2018/2/3 1:00,中,海淀,车道沟,床
68,270,安佳地产,,23.28,,144.0,3.0,中,2000.0,合租,押零付半年,南北,次,0.0,6.0,1980.0,1.0,3.0,18.0,1.0,20.0,20.0,6.0,20.0,20.0,20.0,20.0,20.0,20.0,93.0,101.0,34.0,93.0,2018/2/25 18:00,简,海淀,牡丹园,空调|热水器|洗衣机|冰箱|床|衣柜|暖气|宽带网|可做饭|阳台|独立卫生间
69,382,安佳地产,,52.27,,244.0,61.0,,1550.0,合租,不限,南北,次,0.0,5.0,1904.0,1.0,3.0,15.0,1.0,20.0,15.0,8.0,20.0,20.0,20.0,20.0,20.0,20.0,80.0,80.0,81.0,34.0,2018/3/21 2:00,精,海淀,上地,电视|空调|热水器|洗衣机|冰箱|床|沙发|衣柜|暖气|宽带网|可做饭|阳台
70,147,安佳地产,fang_1920687,13.64,0.5至0.7,895.0,24.0,高,2400.0,合租,押零付半年,西,次,1.0,6.0,1975.0,1.0,3.0,18.0,1.0,20.0,20.0,5.0,20.0,20.0,20.0,20.0,20.0,20.0,103.0,143.0,33.0,48.0,2018/1/31 3:00,中,海淀,五道口,电视|空调|热水器|洗衣机|冰箱|床|沙发|衣柜|暖气|宽带网|可做饭|阳台|独立卫生间
71,149,安佳鼎盛,,38.0,0.5至1.36,1237.0,8.0,高,1500.0,合租,押一付年,西,次,0.0,10.0,2006.0,1.0,2.0,18.0,1.0,20.0,20.0,13.0,20.0,20.0,20.0,20.0,20.0,20.0,123.0,82.0,31.0,77.0,2018/1/31 13:00,简,海淀,清河,电视|空调|热水器|洗衣机|冰箱|床|沙发|衣柜|暖气|宽带网|可做饭|阳台|独立卫生间
72,409,安佳房地,fang_1920627,30.9,,1873.0,31.0,高,1600.0,合租,押零付年,西,次,1.0,6.0,1977.0,1.0,2.0,17.0,1.0,20.0,20.0,15.0,20.0,20.0,20.0,20.0,20.0,20.0,121.0,128.0,36.0,59.0,2018/3/26 17:00,豪,海淀,清河,电视|空调|热水器|洗衣机|冰箱|床|沙发|衣柜|暖气|宽带网|可做饭|阳台|独立卫生间
73,10,安家地产,,29.3,0.5,1006.0,19.0,高,4600.0,整租,押三付年,朝北,,1.0,6.0,2020.0,0.0,1.0,35.0,1.0,20.0,18.0,4.0,,20.0,20.0,20.0,,20.0,77.0,101.0,65.0,78.0,2018/1/2 14:00,毛坯,海淀,,电视|空调|热水器|洗衣机|微波炉|冰箱|床|衣柜|暖气|宽带网|可做饭|阳台
74,275,安家房产,fang_2172583,57.94,,228.0,3.0,中,1000.0,合租,押二付一,北,隔断,1.0,15.0,1990.0,1.0,5.0,15.0,2.0,20.0,20.0,5.0,20.0,20.0,20.0,20.0,20.0,20.0,119.0,117.0,38.0,65.0,2018/2/26 19:00,中,海淀,清河,电视|空调|热水器|洗衣机|微波炉|冰箱|床|沙发|衣柜|暖气|宽带网|可做饭|独立卫生间
75,377,安家房产,fang_2235222,50.09,,292.0,73.0,中,750.0,合租,押三付二,南,隔断,1.0,6.0,1988.0,1.0,3.0,12.0,1.0,20.0,20.0,4.0,20.0,20.0,20.0,20.0,20.0,20.0,79.0,75.0,93.0,45.0,2018/3/20 1:00,精,海淀,清河,电视|空调|热水器|洗衣机|冰箱|床|沙发|衣柜|暖气|宽带网|可做饭|阳台|独立卫生间
76,379,安家房产,,29.79,,89.0,2.0,高,900.0,合租,面议,南,隔断,1.0,6.0,1985.0,1.0,3.0,16.0,1.0,20.0,20.0,12.0,20.0,20.0,20.0,20.0,20.0,20.0,128.0,92.0,80.0,65.0,2018/3/20 11:00,中,海淀,清河,电视|空调|热水器|洗衣机|冰箱|床|沙发|衣柜|暖气|宽带网|可做饭|阳台|独立卫生间
77,472,安家房产,fang_2096433,42.39,,600.0,8.0,中,1000.0,合租,押零付一,南,隔断,1.0,6.0,1993.0,1.0,3.0,10.0,1.0,20.0,18.0,6.0,20.0,20.0,20.0,20.0,20.0,20.0,96.0,160.0,46.0,40.0,2018/4/8 20:00,精,海淀,人民大学,电视|空调|热水器|洗衣机|冰箱|床|暖气|宽带网
78,477,安家房产,fang_2117305,27.88,,252.0,3.0,高,1450.0,合租,押一付三,南,隔断,1.0,32.0,1990.0,1.0,3.0,12.0,2.0,20.0,20.0,12.0,20.0,20.0,20.0,20.0,20.0,20.0,85.0,77.0,82.0,80.0,2018/4/9 21:00,中,海淀,清河,电视|空调|热水器|洗衣机|微波炉|冰箱|床|沙发|衣柜|暖气|宽带网|可做饭|阳台|独立卫生间
79,112,安家房产,,25.71,2.98,614.0,6.0,中,1900.0,合租,押零付半年,南北,隔断,1.0,6.0,2000.0,1.0,2.0,20.0,1.0,20.0,10.0,1.0,20.0,19.0,20.0,20.0,20.0,20.0,16.0,109.0,124.0,25.0,2018/1/23 20:00,简,海淀,马甸,空调|热水器|洗衣机|冰箱|床|衣柜|暖气|宽带网|可做饭|阳台|独立卫生间
80,62,安家立业,fang_2248659,32.79,1.5,364.0,1.0,中,1800.0,合租,押二付半年,北,主,1.0,22.0,1981.0,1.0,3.0,18.0,1.0,20.0,20.0,13.0,20.0,20.0,20.0,20.0,20.0,20.0,60.0,151.0,53.0,70.0,2018/1/13 10:00,中,海淀,公主坟,电视|空调|热水器|洗衣机|冰箱|床|沙发|衣柜|暖气|宽带网|可做饭|阳台|独立卫生间
81,21,安家鑫业,fang_1575755,27.17,0.58,849.0,12.0,低,1900.0,合租,押零付十一,朝东,主,1.0,12.0,1993.0,1.0,,20.0,1.0,20.0,20.0,5.0,20.0,20.0,20.0,20.0,20.0,20.0,109.0,111.0,54.0,82.0,2018/1/4 21:00,精,海淀,四季青,电视|空调|热水器|洗衣机|冰箱|床|暖气|宽带网
82,74,安家易居,fang_2226414,35.25,1.76,745.0,3.0,低,2800.0,合租,面议,朝东北,主,1.0,18.0,2005.0,1.0,3.0,18.0,1.0,20.0,19.0,6.0,20.0,20.0,20.0,20.0,20.0,20.0,113.0,62.0,66.0,106.0,2018/1/15 22:00,精,海淀,车道沟,电视|空调|热水器|洗衣机|冰箱|床|暖气|宽带网
83,99,安家置地,,50.16,2.48,1008.0,5.0,低,3500.0,合租,押零付十一,东,主,0.0,6.0,1999.0,1.0,2.0,30.0,1.0,20.0,20.0,7.0,20.0,20.0,20.0,20.0,20.0,20.0,80.0,83.0,32.0,99.0,2018/1/21 3:00,豪,海淀,马连洼,电视|空调|热水器|洗衣机|冰箱|床|沙发|衣柜|暖气|宽带网|可做饭|阳台|独立卫生间
84,262,安嘉伟业,,55.64,,2.0,2.0,高,2000.0,合租,押一付四,东,主,1.0,9.0,,1.0,3.0,22.0,1.0,20.0,20.0,9.0,20.0,20.0,20.0,20.0,20.0,20.0,115.0,118.0,59.0,72.0,2018/2/24 2:00,精,海淀,花园桥,电视|空调|热水器|洗衣机|冰箱|床|暖气|宽带网
85,324,安居,,32.8,,116.0,4.0,,1000.0,合租,押一付三,东,主,0.0,3.0,1988.0,2.0,3.0,10.0,2.0,20.0,20.0,3.0,20.0,20.0,20.0,20.0,20.0,20.0,123.0,129.0,34.0,31.0,2018/3/9 0:00,精,海淀,清河,电视|空调|热水器|洗衣机|冰箱|床|沙发|衣柜|暖气|宽带网|可做饭|阳台|独立卫生间
86,390,安居,fang_2197492,50.0,,12.0,3.0,低,2600.0,合租,押零付三,东,主,1.0,8.0,,1.0,2.0,26.0,1.0,20.0,20.0,5.0,20.0,20.0,20.0,20.0,20.0,20.0,101.0,97.0,32.0,112.0,2018/3/22 18:00,中,海淀,马连洼,电视|空调|热水器|洗衣机|冰箱|床|暖气|宽带网
87,105,安居,,20.18,2.7346,220.0,1.0,低,1375.0,合租,押一付一,东北,主,0.0,14.0,2000.0,1.0,2.0,20.0,1.0,20.0,5.0,,20.0,8.0,20.0,20.0,20.0,17.0,126.0,35.0,10.0,24.0,2018/1/22 9:00,精,海淀,明光桥,电视|空调|热水器|洗衣机|冰箱|床|暖气|宽带网
88,194,安居,fang_2248702,25.86,2.88至6,274.0,3.0,中,2450.0,合租,押二付一,东北,主,1.0,24.0,2006.0,1.0,2.0,25.0,1.0,20.0,20.0,7.0,20.0,20.0,20.0,20.0,20.0,20.0,137.0,63.0,90.0,76.0,2018/2/9 22:00,中,海淀,大钟寺,床
89,49,安居,fang_2242653,19.02,1,2100.0,17.0,高,1980.0,合租,押一付三,东南,主,1.0,26.0,1996.0,1.0,3.0,19.0,1.0,20.0,20.0,15.0,20.0,20.0,20.0,20.0,20.0,20.0,152.0,89.0,51.0,51.0,2018/1/10 17:00,豪,海淀,五道口,电视|空调|热水器|洗衣机|冰箱|床|沙发|衣柜|暖气|宽带网|可做饭|阳台|独立卫生间
90,37,安居,fang_2138862,30.63,0.96,2065.0,26.0,中,2860.0,合租,押零付半年,南,主,1.0,6.0,2004.0,1.0,3.0,14.0,1.0,20.0,20.0,7.0,20.0,20.0,20.0,20.0,20.0,20.0,95.0,182.0,102.0,44.0,2018/1/8 5:00,中,海淀,上地,
91,53,安居,fang_2173391,38.15,1.16,1145.0,9.0,低,2100.0,合租,押零付一,南,主,1.0,6.0,1996.0,1.0,3.0,24.0,1.0,20.0,11.0,6.0,20.0,20.0,20.0,20.0,20.0,20.0,92.0,92.0,70.0,41.0,2018/1/11 13:00,精,海淀,清河,电视|空调|热水器|洗衣机|冰箱|床|暖气|宽带网
92,59,安居,fang_1919711,13.18,1.5,60.0,1.0,高,2550.0,合租,押一付年,南,主,1.0,17.0,1981.0,0.0,0.0,23.0,0.0,20.0,20.0,12.0,20.0,20.0,20.0,20.0,20.0,20.0,83.0,79.0,89.0,49.0,2018/1/12 19:00,中,海淀,北太平庄,
93,86,安居,fang_2248642,60.62,1.98,1196.0,4.0,中,1700.0,合租,其他,南,主,1.0,28.0,2002.0,1.0,3.0,21.0,1.0,20.0,18.0,6.0,20.0,18.0,20.0,20.0,20.0,20.0,156.0,80.0,36.0,43.0,2018/1/18 10:00,中,海淀,五道口,电视|空调|热水器|洗衣机|冰箱|床|沙发|衣柜|暖气|宽带网|可做饭|阳台|独立卫生间
94,108,安居,fang_2248678,23.3,2.8,204.0,1.0,中,1860.0,合租,押零付三,南,主,1.0,26.0,2004.0,1.0,3.0,19.0,1.0,20.0,17.0,2.0,20.0,10.0,20.0,20.0,20.0,20.0,64.0,77.0,76.0,11.0,2018/1/23 0:00,简,海淀,马连洼,床
95,110,安居,fang_2240023,33.4,2.83,556.0,7.0,中,1500.0,合租,押零付半年,南,主,1.0,6.0,2004.0,1.0,3.0,20.0,1.0,20.0,20.0,18.0,20.0,20.0,20.0,20.0,20.0,20.0,118.0,122.0,41.0,76.0,2018/1/23 10:00,精,海淀,马连洼,电视|空调|热水器|洗衣机|冰箱|床|沙发|衣柜|暖气|宽带网|可做饭|阳台|独立卫生间
96,119,安居,fang_2245566,8.56,3.6,58.0,30.0,中,1500.0,合租,押二付年,南,主,1.0,6.0,2003.0,1.0,3.0,20.0,1.0,20.0,20.0,13.0,20.0,20.0,20.0,20.0,20.0,20.0,126.0,72.0,42.0,64.0,2018/1/25 7:00,精,海淀,马连洼,电视|空调|热水器|洗衣机|冰箱|床|沙发|衣柜|暖气|宽带网|可做饭|阳台|独立卫生间
97,121,安居,fang_2185110,24.75,3.68,220.0,1.0,中,2300.0,合租,其他,南,主,1.0,19.0,1999.0,1.0,3.0,25.0,1.0,20.0,20.0,14.0,20.0,20.0,20.0,20.0,20.0,20.0,61.0,81.0,91.0,91.0,2018/1/25 17:00,精,海淀,北太平庄,电视|空调|热水器|洗衣机|微波炉|冰箱|床|沙发|衣柜|暖气|宽带网|可做饭|阳台|独立卫生间
98,125,安居,fang_2234991,0.0,4.85,491.0,6.0,中,1500.0,合租,押一付一,南,主,1.0,10.0,2012.0,1.0,3.0,25.0,1.0,20.0,20.0,5.0,20.0,20.0,20.0,20.0,20.0,20.0,103.0,130.0,46.0,40.0,2018/1/26 13:00,中,海淀,马连洼,电视|空调|热水器|洗衣机|冰箱|床|沙发|衣柜|暖气|宽带网|可做饭|阳台|独立卫生间
99,129,安居,,14.77,5,460.0,7.0,低,1000.0,合租,押三付年,南,主,0.0,12.0,2015.0,2.0,2.0,15.0,2.0,20.0,20.0,5.0,20.0,20.0,20.0,20.0,20.0,20.0,101.0,88.0,39.0,62.0,2018/1/27 9:00,精,海淀,清河,电视|空调|热水器|洗衣机|冰箱|床|沙发|衣柜|暖气|宽带网|可做饭|阳台|独立卫生间
100,170,安居,fang_2233713,16.42,1.1至1.68,1036.0,17.0,中,1600.0,合租,押零付年,南,主,1.0,6.0,2004.0,1.0,3.0,20.0,1.0,20.0,20.0,5.0,20.0,20.0,20.0,20.0,20.0,20.0,135.0,72.0,65.0,40.0,2018/2/4 22:00,精,海淀,魏公村,电视|空调|热水器|洗衣机|冰箱|床|沙发|衣柜|暖气|宽带网|可做饭|阳台|独立卫生间
101,172,安居,fang_2171849,24.61,1.1至2.98,2256.0,25.0,中,1300.0,合租,押一付年,南,主,1.0,6.0,2004.0,1.0,3.0,14.0,1.0,20.0,20.0,15.0,20.0,20.0,20.0,20.0,20.0,20.0,111.0,164.0,46.0,79.0,2018/2/5 8:00,豪,海淀,五道口,电视|空调|热水器|洗衣机|冰箱|床|暖气|宽带网
102,184,安居,fang_2233728,49.03,1.7至2.2,660.0,5.0,中,1300.0,合租,押三付年,南,主,1.0,12.0,1995.0,1.0,3.0,15.0,1.0,20.0,20.0,4.0,20.0,20.0,20.0,20.0,20.0,20.0,100.0,126.0,48.0,100.0,2018/2/7 20:00,中,海淀,公主坟,电视|空调|热水器|洗衣机|冰箱|床|沙发|衣柜|暖气|宽带网|可做饭|阳台|独立卫生间
103,192,安居,fang_2229179,8.33,2.65至2.98,2227.0,41.0,高,3200.0,合租,押三付一,南,主,1.0,15.0,2013.0,1.0,3.0,28.0,1.0,20.0,20.0,6.0,20.0,20.0,20.0,20.0,20.0,20.0,148.0,131.0,85.0,56.0,2018/2/9 12:00,中,海淀,北太平庄,电视|空调|热水器|洗衣机|冰箱|床|暖气|宽带网|可做饭
104,193,安居,fang_1919129,14.17,2.76至4.5,2313.0,10.0,低,1800.0,合租,押一付三,南,主,1.0,18.0,2008.0,1.0,3.0,20.0,1.0,20.0,20.0,8.0,20.0,20.0,20.0,20.0,20.0,20.0,137.0,144.0,43.0,52.0,2018/2/9 17:00,精,海淀,西北旺,床
105,195,安居,fang_1417039,23.88,2.8至100,853.0,20.0,高,1600.0,合租,押零付十一,南,主,1.0,16.0,2004.0,1.0,3.0,20.0,1.0,20.0,20.0,5.0,20.0,20.0,20.0,20.0,20.0,20.0,137.0,101.0,54.0,65.0,2018/2/10 3:00,中,海淀,四季青,电视|空调|热水器|洗衣机|微波炉|冰箱|床|沙发|衣柜|暖气|宽带网|可做饭|阳台
106,196,安居,fang_2248724,15.75,2.8至5,891.0,11.0,中,1900.0,合租,押二付二,南,主,1.0,25.0,2004.0,1.0,3.0,20.0,1.0,20.0,20.0,10.0,20.0,20.0,20.0,20.0,20.0,20.0,144.0,86.0,90.0,83.0,2018/2/10 8:00,豪,海淀,马连洼,电视|空调|热水器|洗衣机|冰箱|床|沙发|衣柜|暖气|宽带网|可做饭|阳台|独立卫生间
107,226,安君泰,fang_2248753,29.79,,357.0,6.0,高,1870.0,合租,押零付三,南,主,1.0,21.0,1980.0,1.0,3.0,18.0,1.0,20.0,20.0,9.0,20.0,20.0,20.0,20.0,20.0,20.0,125.0,97.0,42.0,59.0,2018/2/16 14:00,中,海淀,蓟门桥,电视|空调|热水器|洗衣机|冰箱|床|沙发|衣柜|暖气|宽带网|可做饭|阳台|独立卫生间
108,228,安君泰,fang_1957578,29.17,,22.0,7.0,中,1000.0,合租,押零付半年,南,主,1.0,6.0,,1.0,3.0,15.0,1.0,20.0,20.0,3.0,20.0,20.0,20.0,20.0,20.0,20.0,85.0,66.0,80.0,65.0,2018/2/17 0:00,精,海淀,马连洼,电视|空调|热水器|洗衣机|冰箱|床|沙发|衣柜|暖气|宽带网|可做饭|阳台|独立卫生间
109,231,安君泰,fang_2248713,39.51,,68.0,17.0,中,2200.0,合租,押零付年,南,主,1.0,25.0,,1.0,3.0,22.0,1.0,20.0,20.0,14.0,20.0,20.0,20.0,20.0,20.0,20.0,81.0,90.0,92.0,87.0,2018/2/17 15:00,精,海淀,大钟寺,空调|热水器|洗衣机|冰箱|床|沙发|衣柜|暖气|宽带网|阳台|独立卫生间
110,233,安乐居房,fang_2248702,51.67,,16.0,4.0,中,1990.0,合租,押一付年,南,主,1.0,24.0,,1.0,3.0,20.0,1.0,20.0,20.0,15.0,20.0,20.0,20.0,20.0,20.0,20.0,88.0,124.0,64.0,83.0,2018/2/18 1:00,精,海淀,大钟寺,电视|空调|热水器|洗衣机|冰箱|床|沙发|衣柜|暖气|宽带网|可做饭|阳台|独立卫生间
111,247,安庆嘉业,fang_2143983,26.73,,166.0,3.0,低,2200.0,合租,押二付半年,南,主,1.0,6.0,1992.0,1.0,3.0,20.0,1.0,20.0,20.0,5.0,20.0,20.0,20.0,20.0,20.0,20.0,94.0,97.0,77.0,59.0,2018/2/20 23:00,精,海淀,马连洼,电视|空调|热水器|洗衣机|冰箱|床|沙发|衣柜|暖气|宽带网|可做饭|阳台|独立卫生间
112,252,安然茹怡,fang_2112214,48.08,,76.0,19.0,中,2200.0,合租,押三付年,南,主,1.0,19.0,,1.0,3.0,22.0,2.0,20.0,18.0,8.0,20.0,20.0,20.0,20.0,20.0,20.0,114.0,56.0,123.0,23.0,2018/2/22 0:00,中,海淀,清河,空调|热水器|暖气
113,254,安盛房地,fang_2248659,34.16,,25.0,20.0,中,2090.0,合租,押三付一,南,主,1.0,25.0,2016.0,1.0,3.0,20.0,1.0,20.0,20.0,5.0,20.0,20.0,20.0,20.0,20.0,20.0,96.0,149.0,41.0,113.0,2018/2/22 10:00,中,海淀,公主坟,电视|空调|热水器|洗衣机|冰箱|床|沙发|衣柜|暖气|宽带网|可做饭|阳台|独立卫生间
114,290,安泰,fang_2142294,30.94,,30.0,2.0,低,1900.0,合租,押零付半年,南,主,1.0,6.0,1984.0,1.0,2.0,21.0,1.0,20.0,20.0,12.0,20.0,20.0,20.0,20.0,20.0,20.0,83.0,107.0,39.0,98.0,2018/3/1 22:00,简,海淀,清河,电视|空调|热水器|洗衣机|冰箱|床|暖气|宽带网
115,305,安泰,,46.98,,88.0,2.0,中,1500.0,合租,押三付半年,南,主,1.0,6.0,,1.0,3.0,20.0,1.0,20.0,20.0,9.0,20.0,20.0,20.0,20.0,20.0,20.0,101.0,82.0,42.0,81.0,2018/3/5 1:00,中,海淀,清河,空调|热水器|床|衣柜|暖气|宽带网|可做饭|独立卫生间
116,307,安泰,,49.66,,1781.0,34.0,低,2000.0,合租,其他,南,主,0.0,14.0,1968.0,1.0,3.0,23.0,1.0,20.0,20.0,7.0,20.0,20.0,20.0,20.0,20.0,20.0,93.0,99.0,117.0,61.0,2018/3/5 11:00,精,海淀,清河,电视|空调|热水器|洗衣机|冰箱|床|沙发|衣柜|暖气|宽带网|可做饭|阳台|独立卫生间
117,312,安泰,fang_2226990,23.42,,124.0,2.0,中,3300.0,合租,押零付十一,南,主,1.0,6.0,1997.0,1.0,3.0,20.0,1.0,20.0,20.0,6.0,20.0,20.0,20.0,20.0,20.0,20.0,85.0,114.0,72.0,26.0,2018/3/6 12:00,中,海淀,牡丹园,电视|空调|热水器|洗衣机|冰箱|床|沙发|衣柜|暖气|宽带网|可做饭|阳台|独立卫生间
118,322,安泰,fang_2248700,31.88,,469.0,5.0,中,2050.0,合租,押零付三,南,主,1.0,25.0,,1.0,3.0,21.0,1.0,20.0,20.0,12.0,20.0,20.0,20.0,20.0,20.0,20.0,142.0,78.0,78.0,39.0,2018/3/8 14:00,中,海淀,清河,电视|空调|热水器|洗衣机|微波炉|冰箱|床|沙发|衣柜|暖气|宽带网|可做饭|独立卫生间
119,323,安图宏远,fang_1975344,0.0,,72.0,1.0,中,1000.0,合租,押三付一,南,主,1.0,28.0,1984.0,0.0,1.0,18.0,1.0,20.0,20.0,14.0,20.0,20.0,20.0,20.0,20.0,20.0,144.0,66.0,75.0,80.0,2018/3/8 19:00,中,海淀,大钟寺,电视|空调|热水器|洗衣机|冰箱|床|沙发|衣柜|暖气|宽带网|可做饭|阳台|独立卫生间
120,326,安馨建业,fang_2248671,25.67,,528.0,14.0,中,1990.0,合租,押零付十一,南,主,1.0,24.0,,1.0,3.0,20.0,1.0,20.0,20.0,15.0,20.0,20.0,20.0,20.0,20.0,20.0,97.0,107.0,34.0,64.0,2018/3/9 10:00,中,海淀,双榆树,电视|空调|热水器|洗衣机|冰箱|床|沙发|衣柜|暖气|宽带网|可做饭|阳台|独立卫生间
121,329,安馨建业,fang_1676632,31.41,,492.0,5.0,低,1600.0,合租,押一付半年,南,主,1.0,6.0,,1.0,1.0,30.0,1.0,20.0,20.0,3.0,20.0,20.0,20.0,20.0,20.0,20.0,71.0,114.0,41.0,63.0,2018/3/10 1:00,精,海淀,清河,电视|空调|热水器|洗衣机|冰箱|床|暖气|宽带网
122,343,安信瑞德,,50.81,,132.0,27.0,,1500.0,合租,押一付半年,南,主,0.0,3.0,1960.0,1.0,1.0,15.0,1.0,20.0,20.0,11.0,20.0,20.0,20.0,20.0,20.0,20.0,109.0,103.0,69.0,34.0,2018/3/12 23:00,中,海淀,北大清华,电视|空调|热水器|洗衣机|冰箱|床|沙发|衣柜|暖气|宽带网|可做饭|阳台|独立卫生间
123,383,安迅达,fang_2185118,38.2,,298.0,6.0,低,1650.0,合租,押一付年,南,主,1.0,6.0,1989.0,1.0,3.0,21.0,1.0,20.0,10.0,1.0,20.0,13.0,20.0,20.0,18.0,15.0,29.0,54.0,84.0,38.0,2018/3/21 7:00,精,海淀,上地,空调|热水器|洗衣机|冰箱|床|沙发|衣柜|暖气|宽带网|可做饭|阳台|独立卫生间
124,389,安业瑞特,fang_2057867,26.26,,92.0,28.0,中,2000.0,合租,押二付半年,南,主,1.0,12.0,,1.0,2.0,20.0,1.0,20.0,20.0,4.0,20.0,20.0,20.0,20.0,20.0,20.0,118.0,94.0,67.0,46.0,2018/3/22 13:00,中,海淀,四季青,床
125,393,安业瑞特,fang_2182767,31.48,,285.0,7.0,中,2660.0,合租,面议,南,主,1.0,28.0,1963.0,1.0,2.0,24.0,1.0,20.0,20.0,5.0,20.0,20.0,20.0,20.0,20.0,20.0,71.0,143.0,29.0,80.0,2018/3/23 9:00,简,海淀,上地,空调|热水器|洗衣机|冰箱|床|衣柜|暖气|宽带网|可做饭
126,401,安晔居,fang_2233815,16.55,,48.0,1.0,中,1850.0,合租,其他,南,主,1.0,6.0,,1.0,3.0,30.0,1.0,20.0,20.0,4.0,20.0,20.0,20.0,20.0,20.0,20.0,150.0,91.0,58.0,72.0,2018/3/25 1:00,精,海淀,四季青,电视|空调|热水器|洗衣机|微波炉|冰箱|床|沙发|衣柜|暖气|宽带网|可做饭|阳台|独立卫生间
127,411,安亿家地,fang_2122072,38.04,,386.0,6.0,高,2500.0,合租,押零付一,南,主,1.0,6.0,1997.0,1.0,2.0,22.0,1.0,20.0,20.0,6.0,20.0,20.0,20.0,20.0,20.0,20.0,104.0,127.0,70.0,45.0,2018/3/27 3:00,中,海淀,定慧寺,
128,417,安亿家地,fang_2248740,39.3,,48.0,1.0,高,2400.0,合租,押零付一,南,主,1.0,23.0,1983.0,1.0,3.0,25.0,1.0,20.0,20.0,13.0,20.0,20.0,20.0,20.0,20.0,20.0,115.0,66.0,34.0,81.0,2018/3/28 9:00,中,海淀,清河,电视|空调|热水器|洗衣机|微波炉|冰箱|床|沙发|衣柜|暖气|宽带网|可做饭|阳台|独立卫生间
129,428,安易居,fang_2234989,27.91,,92.0,1.0,中,1300.0,合租,押零付三,南,主,1.0,6.0,,1.0,3.0,20.0,1.0,20.0,20.0,10.0,20.0,20.0,20.0,20.0,20.0,20.0,109.0,106.0,39.0,86.0,2018/3/30 16:00,中,海淀,四季青,电视|空调|热水器|洗衣机|冰箱|床|沙发|衣柜|暖气|宽带网|可做饭|阳台|独立卫生间
130,433,安易居,fang_2226851,33.53,,60.0,1.0,低,3300.0,合租,押一付三,南,主,1.0,12.0,,1.0,3.0,25.0,1.0,20.0,20.0,12.0,20.0,20.0,20.0,20.0,20.0,20.0,105.0,119.0,65.0,65.0,2018/3/31 17:00,中,海淀,牡丹园,电视|空调|热水器|洗衣机|冰箱|床|沙发|衣柜|暖气|可做饭|阳台|独立卫生间
131,439,澳风国际,fang_2134106,59.14,,126.0,3.0,低,2300.0,合租,押零付年,南,主,1.0,6.0,1996.0,1.0,3.0,20.0,1.0,20.0,20.0,9.0,20.0,20.0,20.0,20.0,20.0,20.0,151.0,65.0,39.0,67.0,2018/4/1 23:00,中,海淀,五道口,电视|空调|热水器|洗衣机|冰箱|床|沙发|衣柜|暖气|宽带网|可做饭|阳台|独立卫生间
