,Unnamed: 0,agency_name,broker_id,score,property_fee,house_count,building_count,floor,price,rent_type,pay_type,direction,room_type,is_broker,floor_total,complete_time,hall_num,room_num,area,toilet_num, 公交, 医院, 地铁, 学校, 旅游景点, 美食, 购物, 酒店, 银行,distance1000,distance1500,distance2000,distance500,crawl_time,decoration,district,zone,facilities
17,78,21世纪不动产金泰联行加盟店,fang_1873796,25.81,1.8,277.0,1.0,中,2200.0,合租,押三付六,东北,次,1.0,16.0,2005.0,1.0,3.0,15.0,1.0,20.0,20.0,13.0,20.0,20.0,20.0,20.0,20.0,20.0,122.0,45.0,91.0,57.0,91,中,海淀,定慧寺,电视|空调|热水器|洗衣机|微波炉|冰箱|床|沙发|衣柜|暖气|宽带网|可做饭|阳台|独立卫生间
18,2,21世纪不动产经纪公司,fang_2047282,,0.5,160.0,3.0,,1430.0,合租,可支持分期月付,南,次,1.0,6.0,,1.0,3.0,19.0,1.0,,20.0,7.0,20.0,,20.0,,20.0,,109.0,121.0,72.0,,107,简装,海淀,马连洼,电视|空调|热水器|洗衣机|冰箱|床|沙发|衣柜|暖气|宽带网|可做饭|阳台|独立卫生间
19,26,21世纪不动产坤德元亨,fang_2233716,31.59,0.7,834.0,14.0,中,1200.0,合租,押一付四,南,次,1.0,6.0,1983.0,,3.0,15.0,1.0,20.0,20.0,1.0,20.0,20.0,20.0,20.0,20.0,20.0,106.0,94.0,122.0,73.0,102,精,海淀,马连洼,电视|空调|热水器|洗衣机|冰箱|床|沙发|衣柜|暖气|宽带网|可做饭|阳台|独立卫生间
20,30,21世纪不动产蓝天新城,fang_2248662,42.31,0.8,1417.0,14.0,中,1750.0,合租,押零付三,南,次,1.0,23.0,1979.0,1.0,3.0,17.0,1.0,20.0,20.0,9.0,20.0,20.0,20.0,20.0,20.0,20.0,175.0,61.0,22.0,71.0,101,精,海淀,安宁庄,电视|空调|热水器|洗衣机|冰箱|床|沙发|衣柜|暖气|宽带网|可做饭|阳台
21,36,21世纪不动产千寻安家加盟店,fang_2146206,35.42,0.96,388.0,7.0,低,1500.0,合租,押一付年,南,次,1.0,23.0,2004.0,1.0,1.0,19.0,1.0,20.0,20.0,,20.0,20.0,20.0,20.0,20.0,20.0,110.0,112.0,58.0,60.0,100,精,海淀,清河,电视|空调|热水器|洗衣机|冰箱|床|沙发|衣柜|暖气|宽带网|可做饭|阳台|独立卫生间
22,134,,fang_2233723,13.32,5.8,697.0,4.0,中,1300.0,合租,付十一,南,次,1.0,15.0,2001.0,1.0,2.0,20.0,1.0,20.0,9.0,4.0,20.0,12.0,20.0,20.0,20.0,20.0,32.0,50.0,84.0,43.0,79,中,海淀,西北旺,电视|空调|热水器|洗衣机|冰箱|床|沙发|衣柜|暖气|宽带网|可做饭|阳台|独立卫生间
23,135,21世纪不动产同城同家,,28.18,6.5,1234.0,4.0,中,1400.0,合租,押二付二,南,次,1.0,12.0,2008.0,1.0,3.0,16.0,1.0,20.0,19.0,3.0,20.0,20.0,20.0,20.0,20.0,20.0,79.0,73.0,45.0,79.0,79,中,海淀,苏州桥,电视|空调|热水器|洗衣机|冰箱|床|沙发|衣柜|暖气|宽带网|可做饭|阳台|独立卫生间
24,142,21世纪不动产万年世纪,fang_2011858,31.04,0.4至0.61,330.0,6.0,中,1500.0,合租,"(押一付三 - 租房贷) 分期付,0压力 月供:835.67 元 利息:69 我要申请",南,次,1.0,20.0,1998.0,1.0,2.0,18.0,1.0,20.0,20.0,9.0,20.0,20.0,20.0,20.0,20.0,20.0,109.0,112.0,43.0,53.0,77,精,海淀,清河,电视|空调|热水器|洗衣机|冰箱|床|沙发|衣柜|暖气|宽带网|可做饭|阳台|独立卫生间
25,145,21世纪不动产亿诚亿家,,22.17,0.58至1,234.0,6.0,中,1550.0,合租,半年付不押,南,次,1.0,6.0,1994.0,1.0,3.0,18.0,1.0,20.0,20.0,10.0,20.0,20.0,20.0,20.0,20.0,20.0,112.0,100.0,78.0,22.0,77,中,海淀,上地,电视|空调|热水器|洗衣机|冰箱|床|沙发|衣柜|暖气|宽带网|可做饭|阳台|独立卫生间
26,180,21世纪不动产亿城亿家,fang_2185111,10.17,1.5至1.8,1549.0,11.0,低,800.0,合租,押二付年,南,次,1.0,6.0,1990.0,1.0,3.0,15.0,1.0,20.0,20.0,11.0,20.0,20.0,20.0,20.0,20.0,20.0,93.0,98.0,76.0,56.0,70,中,海淀,清河,电视|空调|热水器|洗衣机|冰箱|床|沙发|衣柜|暖气|宽带网|可做饭|阳台
27,186,21世纪房产,fang_1298305,26.71,1.95至3.8,622.0,6.0,高,1650.0,合租,(押一付一),南,次,1.0,6.0,1996.0,1.0,3.0,22.0,1.0,20.0,14.0,,20.0,6.0,20.0,20.0,20.0,20.0,28.0,32.0,134.0,5.0,68,中,海淀,世纪城,床
28,197,21世纪房地产,,47.08,2至5,2473.0,15.0,中,1100.0,合租,无押付半年,南,次,1.0,15.0,2006.0,1.0,2.0,18.0,1.0,20.0,20.0,6.0,20.0,20.0,20.0,20.0,20.0,20.0,62.0,73.0,61.0,120.0,66,精,海淀,西北旺,电视|空调|热水器|洗衣机|冰箱|床|沙发|衣柜|暖气|宽带网|可做饭|阳台|独立卫生间
29,203,21世纪加盟店,fang_2185111,28.74,,12.0,3.0,低,1400.0,合租,"(押一付三 - 租房贷) 分期付,0压力 月供:835.67 元 利息:69 我要申请",南,次,1.0,6.0,,1.0,3.0,18.0,1.0,20.0,5.0,6.0,19.0,20.0,20.0,20.0,20.0,20.0,73.0,86.0,65.0,12.0,65,中,海淀,二里庄,床
30,208,21世纪潼关一区,fang_2171270,18.67,,88.0,1.0,低,1500.0,合租,押零付半年,南,次,1.0,6.0,1958.0,1.0,3.0,18.0,1.0,20.0,20.0,,20.0,20.0,20.0,20.0,20.0,20.0,112.0,107.0,35.0,61.0,64,精,海淀,厂洼,电视|空调|热水器|洗衣机|冰箱|床|沙发|衣柜|暖气|宽带网|可做饭
31,213,21世纪万年世纪,fang_1848858,49.1,,13.0,4.0,中,1300.0,合租,(押二付一),南,次,1.0,23.0,,1.0,3.0,17.0,1.0,20.0,20.0,3.0,20.0,11.0,20.0,20.0,20.0,20.0,112.0,93.0,36.0,69.0,63,精,海淀,花园桥,电视|空调|热水器|洗衣机|冰箱|床|暖气|宽带网
32,214,21世纪信邦不动产,fang_69746,23.96,,54.0,1.0,低,2000.0,合租,押一付半年,南,次,1.0,6.0,,1.0,3.0,23.0,1.0,20.0,20.0,9.0,20.0,20.0,20.0,20.0,20.0,20.0,106.0,86.0,98.0,70.0,62,精,海淀,定慧寺,电视|空调|热水器|洗衣机|冰箱|床|暖气|宽带网
33,221,21世纪亿城亿家,fang_2151414,36.71,,10.0,4.0,中,1250.0,合租,(押一付三) (快速贷款),南,次,1.0,6.0,1980.0,1.0,2.0,15.0,1.0,20.0,20.0,12.0,20.0,20.0,20.0,20.0,20.0,20.0,127.0,69.0,85.0,61.0,61,中,海淀,白石桥,电视|空调|热水器|洗衣机|冰箱|床|沙发|衣柜|暖气|宽带网|可做饭|阳台|独立卫生间
34,225,二十一世纪,fang_1919781,41.62,,144.0,2.0,低,1980.0,合租,押二付三,南,次,1.0,6.0,1980.0,1.0,3.0,22.0,1.0,20.0,20.0,13.0,20.0,20.0,20.0,20.0,20.0,20.0,148.0,98.0,65.0,47.0,60,精,海淀,二里庄,电视|空调|热水器|洗衣机|冰箱|床|沙发|衣柜|暖气|可做饭|阳台|独立卫生间
35,227,,,20.97,,53.0,13.0,中,700.0,合租,月付,南,次,0.0,6.0,1915.0,1.0,2.0,25.0,2.0,20.0,20.0,11.0,20.0,20.0,20.0,20.0,20.0,20.0,100.0,140.0,178.0,25.0,60,精,海淀,甘家口,电视|空调|热水器|洗衣机|冰箱|床|沙发|衣柜|暖气|宽带网|可做饭|阳台|独立卫生间
36,229,二十一世纪不动产华鼎联行,fang_1412465,35.0,,14.0,5.0,中,1600.0,合租,其他,南,次,1.0,25.0,,1.0,3.0,15.0,1.0,20.0,20.0,7.0,20.0,20.0,20.0,20.0,20.0,20.0,132.0,66.0,76.0,75.0,59,精,海淀,大钟寺,电视|空调|热水器|洗衣机|冰箱|床|沙发|衣柜|暖气|宽带网|可做饭|阳台|独立卫生间
37,241,517不动产,fang_2171251,48.9,,529.0,3.0,中,2000.0,合租,付五,南,次,1.0,6.0,1958.0,1.0,3.0,25.0,1.0,20.0,20.0,10.0,20.0,20.0,20.0,20.0,20.0,20.0,123.0,107.0,44.0,70.0,57,简,海淀,白石桥,电视|空调|热水器|洗衣机|冰箱|床|沙发|衣柜|暖气|宽带网|可做饭|阳台|独立卫生间
38,253,A房不动产,fang_2047282,52.64,,316.0,2.0,中,1550.0,合租,季付,南,次,1.0,6.0,1989.0,1.0,3.0,20.0,1.0,20.0,20.0,19.0,20.0,20.0,20.0,20.0,20.0,20.0,125.0,66.0,47.0,78.0,54,豪,海淀,北太平庄,电视|空调|热水器|洗衣机|冰箱|床|沙发|衣柜|暖气|宽带网|可做饭|阳台|独立卫生间
39,258,e城青年公寓,fang_1136316,3.5,,126.0,1.0,低,1200.0,合租,押二付二,南,次,1.0,6.0,1990.0,1.0,3.0,16.0,1.0,20.0,16.0,7.0,20.0,20.0,20.0,20.0,20.0,20.0,77.0,143.0,107.0,30.0,53,中,海淀,牡丹园,电视|空调|热水器|洗衣机|冰箱|床|沙发|衣柜|暖气|宽带网|可做饭|阳台|独立卫生间
40,259,北京QA测试公司01,fang_2189423,13.31,,108.0,2.0,中,1050.0,合租,无押付半年,南,次,1.0,6.0,1987.0,1.0,4.0,10.0,1.0,20.0,20.0,5.0,20.0,20.0,20.0,20.0,20.0,20.0,117.0,99.0,40.0,50.0,53,中,海淀,马连洼,电视|空调|热水器|洗衣机|微波炉|冰箱|床|沙发|衣柜|暖气|宽带网|可做饭|阳台|独立卫生间
41,260,Q房网,fang_2175343,42.5,,147.0,3.0,中,1800.0,合租,付七,南,次,1.0,30.0,1990.0,1.0,2.0,18.0,1.0,20.0,19.0,5.0,20.0,17.0,20.0,20.0,20.0,20.0,64.0,84.0,111.0,61.0,53,中,海淀,清河,电视|空调|热水器|洗衣机|冰箱|床|沙发|衣柜|暖气|宽带网|可做饭|阳台|独立卫生间
42,265,SOHO中国,fang_2142294,57.64,,296.0,5.0,低,1800.0,合租,"(押一付三 - 租房贷) 分期付,0压力 月供:835.67 元 利息:69 我要申请",南,次,1.0,6.0,1988.0,1.0,2.0,21.0,1.0,20.0,20.0,10.0,20.0,20.0,20.0,20.0,20.0,20.0,110.0,134.0,39.0,32.0,52,精,海淀,清河,电视|空调|热水器|洗衣机|冰箱|床|沙发|衣柜|暖气|宽带网|可做饭|阳台
43,272,哎窝公寓,fang_2137971,37.43,,76.0,2.0,低,1100.0,合租,押一付年,南,次,1.0,21.0,,1.0,1.0,15.0,1.0,20.0,20.0,6.0,20.0,20.0,20.0,20.0,20.0,20.0,142.0,79.0,36.0,52.0,50,精,海淀,清河,
44,273,北京埃菲特国际房地产经纪有限公司,fang_2171265,52.29,,90.0,2.0,低,1600.0,合租,押零付六,南,次,1.0,12.0,,1.0,3.0,20.0,1.0,20.0,20.0,17.0,20.0,20.0,20.0,20.0,20.0,20.0,107.0,116.0,40.0,67.0,50,简,海淀,人民大学,电视|空调|热水器|洗衣机|冰箱|床|沙发|衣柜|暖气|宽带网|可做饭|阳台|独立卫生间
45,281,艾迪城租售中心,fang_1643287,23.07,,1058.0,16.0,中,2300.0,合租,(押二付三),南,次,1.0,6.0,1995.0,1.0,1.0,17.0,1.0,20.0,20.0,5.0,20.0,20.0,20.0,20.0,20.0,20.0,111.0,84.0,41.0,77.0,48,中,海淀,马连洼,电视|空调|热水器|洗衣机|冰箱|床|沙发|衣柜|暖气|宽带网|可做饭|阳台|独立卫生间
46,282,北京艾迪城租售中心,fang_2252286,0.0,,1.0,1.0,低,850.0,合租,(押一付三),南,次,1.0,6.0,,1.0,2.0,20.0,1.0,20.0,20.0,13.0,20.0,20.0,20.0,20.0,20.0,20.0,109.0,71.0,67.0,71.0,48,中,海淀,上地,电视|空调|热水器|洗衣机|冰箱|床|沙发|衣柜|暖气|宽带网|可做饭|阳台
47,284,北京艾瑞创世房地产有限公司,,39.69,,240.0,3.0,低,1650.0,合租,(押一付二),南,次,1.0,20.0,2001.0,1.0,2.0,12.0,1.0,20.0,20.0,3.0,20.0,20.0,20.0,20.0,20.0,20.0,124.0,50.0,49.0,77.0,48,精,海淀,清河,热水器|床|衣柜|暖气|宽带网|可做饭|独立卫生间
48,289,爱巢伟业,fang_2005908,34.95,,105.0,1.0,中,1500.0,合租,月付,南,次,1.0,20.0,2002.0,1.0,3.0,25.0,2.0,20.0,20.0,12.0,20.0,20.0,20.0,20.0,20.0,20.0,82.0,47.0,69.0,79.0,47,简,海淀,清河,电视|空调|热水器|洗衣机|冰箱|床|沙发|衣柜|暖气|宽带网|可做饭|阳台|独立卫生间
49,296,爱房地产,,55.08,,122.0,1.0,中,1400.0,合租,年付,南,次,0.0,18.0,1990.0,1.0,1.0,12.0,1.0,20.0,20.0,17.0,20.0,20.0,20.0,20.0,20.0,20.0,80.0,73.0,36.0,97.0,45,精,海淀,清河,
50,299,爱房经纪公司,fang_2240026,60.42,,180.0,3.0,低,900.0,合租,,南,次,1.0,20.0,1990.0,1.0,3.0,10.0,1.0,20.0,20.0,11.0,20.0,20.0,20.0,20.0,20.0,20.0,118.0,79.0,109.0,37.0,45,中,海淀,世纪城,电视|空调|热水器|洗衣机|冰箱|床|沙发|衣柜|暖气|宽带网|可做饭|阳台|独立卫生间
51,300,北京爱房房地产经纪有限责任公司,fang_2229357,35.84,,102.0,87.0,低,1700.0,合租,(押一付年),南,次,1.0,6.0,1992.0,1.0,3.0,16.0,1.0,20.0,20.0,4.0,20.0,18.0,20.0,20.0,20.0,20.0,149.0,196.0,22.0,81.0,45,豪,海淀,航天桥,电视|空调|热水器|洗衣机|微波炉|冰箱|床|沙发|衣柜|暖气|宽带网|可做饭
52,327,爱个家,fang_2011858,27.21,,276.0,8.0,中,1150.0,合租,押二付二,南,次,1.0,6.0,,1.0,2.0,22.0,1.0,20.0,20.0,8.0,20.0,20.0,20.0,20.0,20.0,20.0,157.0,88.0,51.0,30.0,39,中,海淀,马连洼,电视|空调|热水器|洗衣机|冰箱|床|沙发|衣柜|暖气|宽带网|可做饭|阳台|独立卫生间
53,330,北京爱个家房地产经纪有限公司,,29.17,,180.0,5.0,低,2000.0,合租,押二付十二,南,次,1.0,9.0,,1.0,3.0,20.0,1.0,20.0,12.0,5.0,20.0,15.0,20.0,20.0,20.0,20.0,111.0,73.0,93.0,52.0,38,中,海淀,清河,电视|空调|热水器|洗衣机|冰箱|床|沙发|衣柜|暖气|宽带网|可做饭|阳台|独立卫生间
54,332,爱佳心仪,,27.86,,322.0,6.0,中,2500.0,合租,(押一付一) (快速贷款),南,次,1.0,12.0,1984.0,1.0,3.0,23.0,1.0,20.0,20.0,9.0,20.0,14.0,20.0,20.0,20.0,20.0,108.0,67.0,76.0,34.0,38,精,海淀,车道沟,电视|空调|热水器|洗衣机|冰箱|床|沙发|衣柜|暖气|宽带网|可做饭|阳台|独立卫生间
55,335,北京爱佳心仪房地产经纪有限公司,fang_2126950,19.98,,1253.0,22.0,中,1200.0,合租,押零付三,南,次,1.0,16.0,,1.0,2.0,16.0,1.0,20.0,20.0,7.0,20.0,17.0,20.0,20.0,20.0,20.0,125.0,54.0,72.0,41.0,37,中,海淀,四季青,电视|空调|热水器|洗衣机|冰箱|床|暖气|宽带网
56,339,北京爱家诚信物业管理有限公司,fang_2191328,7.69,,102.0,28.0,中,2000.0,合租,押零付半年,南,次,1.0,15.0,2016.0,1.0,2.0,15.0,1.0,20.0,20.0,7.0,20.0,20.0,20.0,20.0,20.0,20.0,104.0,64.0,130.0,65.0,36,精,海淀,清河,电视|空调|热水器|洗衣机|冰箱|床|暖气|宽带网
57,346,爱家房产,fang_2112214,52.98,,472.0,28.0,高,1300.0,合租,押零付年,南,次,1.0,27.0,1985.0,1.0,4.0,13.0,1.0,20.0,20.0,7.0,20.0,20.0,20.0,20.0,20.0,20.0,135.0,89.0,40.0,43.0,35,简,海淀,清河,电视|空调|热水器|洗衣机|冰箱|床|暖气|宽带网
58,351,爱家房地产,fang_2239864,24.56,,647.0,17.0,中,750.0,合租,(押一付三),南,次,1.0,6.0,1956.0,1.0,3.0,15.0,1.0,20.0,20.0,2.0,20.0,20.0,20.0,20.0,20.0,20.0,106.0,83.0,46.0,16.0,34,中,海淀,田村,电视|空调|热水器|洗衣机|冰箱|床|沙发|衣柜|暖气|宽带网|可做饭|阳台
59,357,爱我家房产,fang_2191328,51.15,,204.0,51.0,中,1500.0,合租,付三,南,次,1.0,6.0,,1.0,2.0,16.0,1.0,20.0,20.0,,20.0,20.0,20.0,20.0,20.0,20.0,149.0,86.0,62.0,61.0,33,中,海淀,田村,电视|空调|热水器|洗衣机|冰箱|床|沙发|衣柜|暖气|宽带网|可做饭|阳台|独立卫生间
60,359,爱家立业,fang_2234993,51.03,,4.0,1.0,低,2000.0,合租,半年付,南,次,1.0,30.0,,1.0,2.0,25.0,1.0,20.0,12.0,,20.0,20.0,20.0,20.0,16.0,20.0,141.0,119.0,25.0,91.0,32,精,海淀,北大清华,电视|空调|热水器|洗衣机|微波炉|冰箱|床|沙发|衣柜|暖气|宽带网|可做饭|阳台|独立卫生间
61,368,爱居天地,fang_2240023,43.53,,12.0,3.0,中,1500.0,合租,,南,次,1.0,6.0,,1.0,3.0,18.0,1.0,20.0,20.0,13.0,20.0,20.0,20.0,20.0,20.0,20.0,123.0,111.0,28.0,54.0,30,豪,海淀,上地,电视|空调|热水器|洗衣机|冰箱|床|沙发|衣柜|暖气|宽带网|可做饭|阳台|独立卫生间
62,384,北京爱居天地房地产经纪有限公司,fang_2185115,26.08,,144.0,1.0,低,2000.0,合租,押零付一,南,次,1.0,6.0,1990.0,1.0,3.0,18.0,1.0,20.0,20.0,15.0,20.0,20.0,20.0,20.0,20.0,20.0,159.0,75.0,57.0,39.0,27,精,海淀,二里庄,电视|空调|热水器|洗衣机|冰箱|床|沙发|衣柜|暖气|可做饭|阳台|独立卫生间
63,385,,fang_1760701,51.92,,6.0,3.0,中,2400.0,合租,押零付年,南,次,1.0,6.0,,1.0,3.0,25.0,1.0,20.0,20.0,13.0,20.0,20.0,20.0,20.0,20.0,20.0,100.0,127.0,64.0,41.0,27,中,海淀,人民大学,电视|空调|热水器|洗衣机|冰箱|床|暖气|宽带网
64,391,北京爱尚家房地产经纪有限公司,fang_2233819,53.57,,4.0,1.0,,750.0,合租,押零付一,南,次,1.0,4.0,,1.0,3.0,15.0,1.0,20.0,20.0,7.0,20.0,20.0,20.0,20.0,20.0,20.0,84.0,72.0,157.0,58.0,26,精,海淀,四季青,电视|空调|热水器|洗衣机|冰箱|床|沙发|衣柜|暖气|宽带网|可做饭|阳台|独立卫生间
65,416,爱屋_530,,25.98,,298.0,185.0,高,1800.0,合租,押零付三,南,次,0.0,25.0,1991.0,1.0,3.0,18.0,1.0,20.0,20.0,5.0,20.0,20.0,20.0,20.0,20.0,20.0,64.0,120.0,122.0,11.0,20,简,海淀,大钟寺,电视|空调|热水器|洗衣机|冰箱|床|沙发|衣柜|暖气|宽带网|可做饭|阳台|独立卫生间
66,422,爱吉屋,fang_2185114,66.85,,71.0,1.0,低,1800.0,合租,无押付半年,南,次,1.0,6.0,,1.0,3.0,22.0,1.0,20.0,20.0,9.0,20.0,20.0,20.0,20.0,20.0,20.0,120.0,82.0,64.0,92.0,19,简,海淀,马连洼,电视|空调|热水器|洗衣机|微波炉|冰箱|床|沙发|衣柜|暖气|宽带网|可做饭|阳台|独立卫生间
67,429,爱屋地产,,58.39,,649.0,8.0,低,1200.0,合租,押零付三,南,次,1.0,6.0,1980.0,1.0,2.0,17.0,1.0,20.0,20.0,11.0,20.0,20.0,20.0,20.0,20.0,20.0,94.0,76.0,42.0,89.0,18,精,海淀,人民大学,电视|空调|热水器|洗衣机|冰箱|床|沙发|衣柜|暖气|宽带网|可做饭|阳台|独立卫生间
68,430,爱屋吉屋,fang_2202916,23.21,,2021.0,24.0,低,2000.0,合租,押零付半年,南,次,1.0,20.0,1992.0,1.0,3.0,20.0,1.0,20.0,20.0,3.0,20.0,15.0,20.0,20.0,20.0,20.0,105.0,106.0,70.0,47.0,17,精,海淀,世纪城,电视|空调|热水器|洗衣机|冰箱|床|沙发|衣柜|暖气|宽带网|可做饭|阳台|独立卫生间
69,432,爱屋吉屋（北京）,fang_2134106,30.58,,1038.0,18.0,中,1500.0,合租,押零付半年,南,次,1.0,12.0,1986.0,1.0,3.0,12.0,1.0,20.0,20.0,6.0,20.0,20.0,20.0,20.0,20.0,20.0,81.0,117.0,72.0,90.0,17,中,海淀,四季青,电视|空调|热水器|洗衣机|冰箱|床|沙发|衣柜|暖气|宽带网|可做饭|阳台|独立卫生间
70,435,爱屋吉屋11,fang_1388014,15.12,,168.0,2.0,中,1314.0,合租,押零付半年,南,次,1.0,6.0,2002.0,2.0,3.0,21.0,2.0,20.0,20.0,11.0,20.0,20.0,20.0,20.0,20.0,20.0,117.0,97.0,67.0,104.0,16,精,海淀,上地,电视|空调|热水器|洗衣机|冰箱|床|沙发|衣柜|暖气|宽带网|可做饭|阳台|独立卫生间
71,443,爱屋吉屋双桥店,fang_2173702,4.55,,,,中,2000.0,合租,押零付三,南,次,1.0,6.0,,1.0,3.0,23.0,1.0,20.0,20.0,5.0,20.0,20.0,20.0,20.0,20.0,20.0,96.0,72.0,77.0,76.0,15,中,海淀,牡丹园,电视|空调|热水器|洗衣机|冰箱|床|沙发|衣柜|暖气|宽带网|可做饭|阳台|独立卫生间
72,444,爱屋世纪,fang_1977462,26.39,,,,中,1700.0,合租,押零付三,南,次,1.0,25.0,,1.0,3.0,18.0,1.0,20.0,20.0,13.0,20.0,20.0,20.0,20.0,20.0,20.0,125.0,190.0,36.0,60.0,15,中,海淀,大钟寺,电视|空调|热水器|洗衣机|冰箱|床|沙发|衣柜|暖气|可做饭|阳台|独立卫生间
73,451,北京爱屋吉屋房地产经纪有限公司,fang_2233812,31.0,,1026.0,3.0,高,2600.0,合租,月付,南,次,1.0,17.0,2007.0,1.0,3.0,30.0,1.0,20.0,20.0,4.0,20.0,20.0,20.0,20.0,20.0,20.0,123.0,91.0,34.0,74.0,13,中,海淀,四季青,电视|空调|热水器|洗衣机|冰箱|床|沙发|衣柜|暖气|宽带网|可做饭|阳台|独立卫生间
74,453,北京爱屋世纪房地产经纪有限公司,fang_1575755,27.07,,180.0,2.0,中,1500.0,合租,其他,南,次,1.0,6.0,2003.0,1.0,2.0,15.0,1.0,20.0,13.0,,20.0,20.0,20.0,20.0,16.0,20.0,131.0,48.0,21.0,126.0,13,精,海淀,定慧寺,
75,459,爱喜家,,18.48,,90.0,1.0,低,2000.0,合租,押零付十一,南,次,1.0,6.0,1984.0,1.0,3.0,25.0,1.0,20.0,20.0,5.0,20.0,20.0,20.0,20.0,20.0,20.0,126.0,116.0,36.0,63.0,11,中,海淀,魏公村,电视|热水器|冰箱|床|沙发|衣柜|暖气|可做饭|独立卫生间
76,463,北京爱喜家房地产经纪有限公司,,21.94,,74.0,2.0,低,1400.0,合租,押零付年,南,次,1.0,6.0,,0.0,3.0,15.0,1.0,20.0,13.0,,20.0,20.0,20.0,20.0,16.0,20.0,141.0,54.0,46.0,110.0,11,中,海淀,清河,电视|空调|热水器|洗衣机|冰箱|床|沙发|衣柜|暖气|宽带网|可做饭|阳台|独立卫生间
77,475,爱心佳仪地产,fang_2180518,29.23,,3299.0,40.0,低,1500.0,合租,押一付三,南,次,1.0,6.0,1992.0,2.0,3.0,18.0,1.0,20.0,20.0,11.0,20.0,20.0,20.0,20.0,20.0,20.0,107.0,112.0,115.0,45.0,8,精,海淀,五道口,电视|空调|热水器|洗衣机|冰箱|床|暖气|宽带网
78,481,爱心龙辉,fang_2236796,56.1,,48.0,1.0,中,1600.0,合租,押零付一,南,次,1.0,12.0,,1.0,3.0,20.0,1.0,20.0,20.0,11.0,20.0,20.0,20.0,20.0,20.0,20.0,87.0,87.0,101.0,67.0,7,精,海淀,四季青,热水器|暖气|可做饭|阳台|独立卫生间
79,482,爱心龙辉物语,fang_2112214,50.69,,919.0,7.0,高,1300.0,合租,押一付半年,南,次,1.0,27.0,2006.0,1.0,4.0,13.0,1.0,20.0,20.0,6.0,20.0,20.0,20.0,20.0,20.0,20.0,184.0,87.0,44.0,22.0,7,中,海淀,清河,电视|空调|热水器|洗衣机|冰箱|床|暖气|宽带网
80,485,北京爱心龙辉物语房地产经纪有限公司,fang_2011854,34.05,,216.0,3.0,中,2500.0,合租,押零付一,南,次,1.0,6.0,1980.0,1.0,3.0,28.0,1.0,20.0,20.0,5.0,20.0,20.0,20.0,20.0,20.0,20.0,110.0,82.0,95.0,56.0,6,精,海淀,人民大学,电视|空调|热水器|洗衣机|冰箱|床|沙发|衣柜|暖气|宽带网|可做饭|阳台|独立卫生间
81,486,北京安邦兴业房地产经纪有限公司,fang_554681,57.23,,150.0,3.0,高,1700.0,合租,押零付半年,南,次,1.0,6.0,1992.0,1.0,3.0,20.0,1.0,20.0,20.0,7.0,20.0,19.0,20.0,20.0,20.0,20.0,97.0,79.0,72.0,54.0,6,中,海淀,四季青,电视|空调|热水器|洗衣机|冰箱|床|沙发|衣柜|暖气|宽带网|可做饭|阳台|独立卫生间
82,491,安德地产,fang_2185114,54.16,,289.0,1.0,中,1500.0,合租,,南,次,1.0,6.0,,1.0,3.0,18.0,1.0,20.0,20.0,13.0,20.0,20.0,20.0,20.0,20.0,20.0,127.0,83.0,40.0,71.0,5,中,海淀,上地,电视|空调|热水器|洗衣机|冰箱|床|沙发|衣柜|暖气|宽带网|可做饭|阳台|独立卫生间
83,494,安德森,fang_2185204,25.11,,315.0,8.0,中,1666.0,合租,,南,次,1.0,6.0,1990.0,1.0,3.0,18.0,1.0,20.0,20.0,4.0,20.0,20.0,20.0,20.0,20.0,20.0,50.0,130.0,86.0,21.0,4,简,海淀,人民大学,电视|空调|热水器|洗衣机|冰箱|床|沙发|衣柜|暖气|宽带网|可做饭|阳台|独立卫生间
84,496,北京安德森房地产经纪有限公司,,37.5,,1800.0,6.0,中,2300.0,合租,,南,次,1.0,6.0,,1.0,3.0,25.0,1.0,20.0,20.0,4.0,20.0,20.0,20.0,20.0,20.0,20.0,71.0,83.0,114.0,82.0,4,精,海淀,北大清华,电视|空调|热水器|洗衣机|微波炉|冰箱|床|沙发|衣柜|暖气|宽带网|可做饭|阳台|独立卫生间
85,69,安和美家,fang_2233722,20.42,1.6,572.0,4.0,低,3999.0,合租,押3付4,南北,次,1.0,12.0,1999.0,1.0,1.0,18.0,1.0,20.0,20.0,3.0,20.0,14.0,20.0,20.0,20.0,20.0,195.0,108.0,24.0,99.0,93,豪,海淀,西北旺,电视|空调|热水器|洗衣机|微波炉|冰箱|床|沙发|衣柜|暖气|宽带网|可做饭
86,161,北京安和美家房地产经纪有限公司,fang_2117305,39.9,0.8至1.5,496.0,5.0,中,1700.0,合租,(押一付二),南北,次,1.0,18.0,1991.0,1.0,3.0,18.0,1.0,20.0,5.0,1.0,20.0,10.0,20.0,20.0,20.0,10.0,78.0,42.0,89.0,23.0,73,中,海淀,车道沟,床
87,270,安佳地产,,23.28,,144.0,3.0,中,2000.0,合租,押零付半年,南北,次,0.0,6.0,1980.0,1.0,3.0,18.0,1.0,20.0,20.0,6.0,20.0,20.0,20.0,20.0,20.0,20.0,93.0,101.0,34.0,93.0,51,简,海淀,牡丹园,空调|热水器|洗衣机|冰箱|床|衣柜|暖气|宽带网|可做饭|阳台|独立卫生间
